decision_id,market,profile_key,title,address,observed_sources,observed_categories,observed_source_decisions,profile_status_basis,allowed_manual_decisions,manual_decision,decision_evidence,evidence_url,reviewed_by,reviewed_on,category_group_id,category_rule_pattern,category_rule_reasons,unknown_categories,dental_title_signals,nondental_title_signals,category_nonprovider_signals,suggested_manual_decision,review_tier,suggestion_basis,automatic_final_decision_applied
profile:NYC_NY_L:google:cid:11179961645618148917,NYC_NY_L,google:cid:11179961645618148917,Maple Medical,"126 Maple St, Brooklyn, NY 11225",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False
profile:NYC_NY_L:google:cid:1764093003102263842,NYC_NY_L,google:cid:1764093003102263842,Sunrise Pediatrics,"8618 101st Ave, Ozone Park, NY 11416",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,pediatrics,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False
profile:SanFrancisco_CA_L:google:cid:17476784778993193224,SanFrancisco_CA_L,google:cid:17476784778993193224,North East Medical Services (NEMS) - 1520 Stockton Clinic,"1520 Stockton St, San Francisco, CA 94133",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False
profile:SanFrancisco_CA_L:google:cid:12361441957666704287,SanFrancisco_CA_L,google:cid:12361441957666704287,North East Medical Services (NEMS) - San Bruno Avenue,"2574 San Bruno Ave, San Francisco, CA 94134",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:525c831a331b438e,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False
profile:NYC_NY_L:google:cid:13273596330883979830,NYC_NY_L,google:cid:13273596330883979830,White Plains Road Medical,"3050 White Plains Rd, Bronx, NY 10467",business_listings,Walk-in clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:5896a9c912cf053a,unknown,,Walk-in clinic,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False
profile:Augusta_GA_L:google:cid:1155020191173974679,Augusta_GA_L,google:cid:1155020191173974679,Charlie Norwood VA Medical Center - Downtown Division,"950 15th St, Augusta, GA 30901",maps_core,Veterans hospital,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:6fb59f6854cdbdc4,unknown,,Veterans hospital,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False
profile:Augusta_GA_L:google:cid:3372177001440411258,Augusta_GA_L,google:cid:3372177001440411258,Charlie Norwood VA Medical Center - Uptown Division,"1 Freedom Way, Augusta, GA 30904",maps_core,Veterans hospital,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:6fb59f6854cdbdc4,unknown,,Veterans hospital,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False
profile:NYC_NY_L:google:cid:6790315200658554690,NYC_NY_L,google:cid:6790315200658554690,Taylor Judy a DDS,"175 E 96th St, New York, NY 10128",business_listings,Speech pathologist,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:6fc56a4974e7ffc2,unknown,,Speech pathologist,dds,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False
profile:Eureka_CA_S:google:cid:16871342606453395942,Eureka_CA_S,google:cid:16871342606453395942,Wolven Richard F DDS,"2750 Harrison Ave, Eureka, CA 95501",maps_core|maps_specialist,Church,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:7498ca3084dac7b1,unknown,,Church,dds,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False
profile:LA_CA_L:google:cid:15894421741168241952,LA_CA_L,google:cid:15894421741168241952,"Vivienne Lago, DDS (Lyons Dental Place)","25846 McBean Pkwy, Santa Clarita, CA 91355",business_listings,Cosmetics store,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:7a28c79fb5a219d8,unknown,,Cosmetics store,dental|dds,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False
profile:Augusta_GA_L:google:cid:10189885467258094965,Augusta_GA_L,google:cid:10189885467258094965,Christ Community Health Medical District,"1226 D'Antignac St, Augusta, GA 30901",maps_core|maps_specialist,Medical clinic|Pediatrician,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:8599b6d2aadfa0b5,exclude|manual_review,Medical clinic: Category alone does not establish whether dental care is provided || Pediatrician: Non-dental medical specialty,,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False
profile:LA_CA_L:google:cid:3321000754837293903,LA_CA_L,google:cid:3321000754837293903,AHF - Downtown Dental Office,"1414 S Grand Ave, Los Angeles, CA 90015",maps_core,Doctor,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:933ded2705f84074,manual_review,Doctor: Category alone does not establish a dentist clinic,,dental,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False
profile:NYC_NY_L:google:cid:12260773327504859179,NYC_NY_L,google:cid:12260773327504859179,"Dr. mihai M. oral, DDS","299 Broadway, New York, NY 10007",maps_specialist,Doctor,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:933ded2705f84074,manual_review,Doctor: Category alone does not establish a dentist clinic,,dds,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False
profile:NYC_NY_L:google:cid:7155139689970474418,NYC_NY_L,google:cid:7155139689970474418,Madison Avenue Dentists,"18 E 48th St #501, New York, NY 10017",business_listings,Doctor,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:933ded2705f84074,manual_review,Doctor: Category alone does not establish a dentist clinic,,dentist,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False
profile:SanFrancisco_CA_L:google:cid:13058951680095620928,SanFrancisco_CA_L,google:cid:13058951680095620928,"Heena Gupta, DDS","4145 24th St, San Francisco, CA 94114",business_listings,Doctor,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:933ded2705f84074,manual_review,Doctor: Category alone does not establish a dentist clinic,,dds,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False
profile:SanFrancisco_CA_L:google:cid:5255491931704483084,SanFrancisco_CA_L,google:cid:5255491931704483084,"Raul A. Montalvo, DDS","773 14th St Ste B, San Francisco, CA 94114",maps_core,Doctor,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:933ded2705f84074,manual_review,Doctor: Category alone does not establish a dentist clinic,,dds,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False
profile:NYC_NY_L:google:cid:16663843916775862898,NYC_NY_L,google:cid:16663843916775862898,Hammer Health Sciences Building - Columbia University Irving Medical Center,"701 W 168th St, New York, NY 10032",business_listings,Medical school,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:99b446ef94da2153,unknown,,Medical school,,medical,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False
profile:Buffalo_NY_L:google:cid:17742445320798036369,Buffalo_NY_L,google:cid:17742445320798036369,UB Dental Clinic,"State University at Buffalo South Campus, 3435 Main St, Buffalo, NY 14214",maps_core,University,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:ac8e4225d949620f,unknown,,University,dental,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False
profile:NYC_NY_L:google:cid:3392797540311704278,NYC_NY_L,google:cid:3392797540311704278,Geld Rejuvenation Dentistry,"635 Madison Ave #19, New York, NY 10022",business_listings,Pain control clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:b3e913bb6e89851c,unknown,,Pain control clinic,dentistry,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False
profile:Augusta_GA_L:google:cid:15921830244754786624,Augusta_GA_L,google:cid:15921830244754786624,Oral & Maxillofacial Surgery,"1430 John Wesley Gilbert Drive, Augusta, GA 30912",maps_core|maps_specialist,Surgeon|Surgical center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:beb60e706182afeb,manual_review|unknown,Surgical center: Category alone does not establish whether oral surgery is provided,Surgeon,maxillofacial,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False
profile:Eureka_CA_S:google:cid:6184430223637556722,Eureka_CA_S,google:cid:6184430223637556722,Providence Medical Group Eureka - Pediatrics,"2200 Harrison Ave Ste D, Eureka, CA 95501",maps_core|maps_specialist,Pediatric clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:c0fd3acfd6eb1c49,manual_review,Pediatric clinic: Category alone does not establish whether dental care is provided,,,medical|pediatrics,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False
profile:Syracuse_NY_M:google:cid:7860111365534161918,Syracuse_NY_M,google:cid:7860111365534161918,St. Joseph's Health Hospital,"301 Prospect Ave, Syracuse, NY 13203",maps_core,Hospital,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:cce893253d25bbe4,unknown,,Hospital,,hospital,,exclude_non_dentist_category,focused_title_evidence,non-dental title signal with no configured final category rule,False
profile:LA_CA_L:google:cid:10802983423779816217,LA_CA_L,google:cid:10802983423779816217,Burbank Oral & Maxillofacial Surgery,"239 W Olive Ave, Burbank, CA 91502",business_listings,Surgical center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:cd7c905ec844ba9b,manual_review,Surgical center: Category alone does not establish whether oral surgery is provided,,maxillofacial,,,include_dental_provider,focused_title_evidence,dental title signal with no configured include category,False
